0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:28:53 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:28:54 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:02 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:04 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:04 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:06 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 2445
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:28 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 2475
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:29 -0300] "GET /ProjetoLivraria/editar.jsp?codlivro=9 HTTP/1.1" 200 3928
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:29:31 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:31:59 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:02 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:05 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:05 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:09 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:10 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:10 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:12 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:14 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2494
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:15 -0300] "GET /ProjetoLivraria/adicionar.jsp HTTP/1.1" 200 3255
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:21 -0300] "POST /ProjetoLivraria/adicionar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:21 -0300] "GET /ProjetoLivraria/sucess.jsp HTTP/1.1" 200 1792
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:32:23 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 3376
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:35:56 -0300] "GET /ProjetoLivraria/sucess.jsp HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:35:56 -0300] "GET /ProjetoLivraria/sucess.jsp HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:35:57 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2661
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:41:34 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:41:36 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 3376
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:44 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:45 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:46 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:47 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:47 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:44:48 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 3376
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:45:50 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 4241
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:46:30 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5051
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:46:44 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5051
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:47:27 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5383
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:47:39 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:47:50 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:47:51 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:47:52 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:00 -0300] "GET /ProjetoLivraria/consultar.jsp HTTP/1.1" 200 5377
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:02 -0300] "GET /ProjetoLivraria/pesquisaLivroPorId.jsp HTTP/1.1" 200 2407
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:03 -0300] "GET /ProjetoLivraria/adicionar.jsp HTTP/1.1" 200 3390
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:04 -0300] "GET /ProjetoLivraria/adicionar.jsp HTTP/1.1" 200 3390
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:04 -0300] "GET /ProjetoLivraria/listaLivroPorCategoria.jsp HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:06 -0300] "POST /ProjetoLivraria/consultaLivroPorCategoria.jsp HTTP/1.1" 200 2641
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:08 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:09 -0300] "GET /ProjetoLivraria/pesquisaLivroPorId.jsp HTTP/1.1" 200 2407
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:12 -0300] "POST /ProjetoLivraria/livroPorId.jsp HTTP/1.1" 200 1934
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:14 -0300] "GET /ProjetoLivraria/pesquisaLivroPorId.jsp HTTP/1.1" 200 2407
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:15 -0300] "POST /ProjetoLivraria/livroPorId.jsp HTTP/1.1" 200 2963
0:0:0:0:0:0:0:1 - - [30/Oct/2022:13:48:16 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [30/Oct/2022:14:32:51 -0300] "GET /ProjetoLivraria/index.jsp HTTP/1.1" 200 2642
